userid,num,,Bins,,Bins,Frequency
59437,6,,,,,
59436,6,,,,,
59435,6,,,,,
59434,6,,,,,
59433,6,,,,,
59432,6,,,,,
59431,6,,,,,
59430,6,,,,,
59429,6,,,,,
59428,6,,,,,
59427,6,,,,,
59426,6,,,,,
59425,6,,,,,
59424,6,,,,,
59423,6,,,,,
59422,6,,,,,
59421,6,,,,,
59420,6,,,,,
59419,6,,,,,
59418,6,,,,,
59417,6,,,,,
59416,6,,,,,
59415,6,,,,,
59414,6,,,,,
59413,6,,,,,
59412,6,,,,,
59411,6,,,,,
59410,6,,,,,
59409,6,,,,,
59408,6,,,,,
59407,6,,,,,
59406,6,,,,,
59405,6,,,,,
59404,6,,,,,
59403,6,,,,,
59402,6,,,,,
59401,6,,,,,
59400,6,,,,,
59399,6,,,,,
59398,6,,,,,
59397,6,,,,,
59396,6,,,,,
59395,6,,,,,
59394,6,,,,,
59393,6,,,,,
59392,6,,,,,
59391,6,,,,,
59390,6,,,,,
59389,6,,,,,
59388,6,,,,,
59387,6,,,,,
59386,6,,,,,
59385,6,,,,,
59384,6,,,,,
59383,6,,,,,
59382,6,,,,,
59381,6,,,,,
59380,6,,,,,
59379,6,,,,,
59378,6,,,,,
59377,6,,,,,
59376,6,,,,,
59375,6,,,,,
59374,6,,,,,
59373,6,,,,,
59372,6,,,,,
59371,6,,,,,
59370,6,,,,,
59369,6,,,,,
59368,6,,,,,
59367,6,,,,,
59366,6,,,,,
59365,6,,,,,
59364,6,,,,,
59363,6,,,,,
59362,6,,,,,
59361,6,,,,,
59360,6,,,,,
59359,6,,,,,
59358,6,,,,,
59357,6,,,,,
59356,6,,,,,
59355,6,,,,,
59354,6,,,,,
59353,6,,,,,
59352,6,,,,,
59351,6,,,,,
59350,6,,,,,
59349,6,,,,,
59348,6,,,,,
59347,6,,,,,
59346,6,,,,,
59345,6,,,,,
59344,6,,,,,
59343,6,,,,,
59342,6,,,,,
59341,6,,,,,
59340,6,,,,,
59339,6,,,,,
59338,6,,,,,
59337,6,,,,,
59336,6,,,,,
59335,6,,,,,
59334,6,,,,,
59333,6,,,,,
59332,6,,,,,
59331,6,,,,,
59330,6,,,,,
59329,6,,,,,
59328,6,,,,,
59327,6,,,,,
59326,6,,,,,
59325,6,,,,,
59324,6,,,,,
59323,6,,,,,
59322,6,,,,,
59321,6,,,,,
59320,6,,,,,
59319,6,,,,,
59318,6,,,,,
59317,6,,,,,
59316,6,,,,,
59315,6,,,,,
59314,6,,,,,
59313,6,,,,,
59312,6,,,,,
59311,6,,,,,
59310,6,,,,,
59309,6,,,,,
59308,6,,,,,
59307,6,,,,,
59306,6,,,,,
59305,6,,,,,
59304,6,,,,,
59303,6,,,,,
59302,6,,,,,
59301,6,,,,,
59300,6,,,,,
59299,6,,,,,
59298,6,,,,,
59297,6,,,,,
59296,6,,,,,
59295,6,,,,,
59294,6,,,,,
59293,6,,,,,
59292,6,,,,,
59291,6,,,,,
59290,6,,,,,
59289,6,,,,,
59288,6,,,,,
59287,6,,,,,
59286,6,,,,,
59285,6,,,,,
59284,6,,,,,
59283,6,,,,,
59282,6,,,,,
59281,6,,,,,
59280,6,,,,,
59279,6,,,,,
59278,6,,,,,
59277,6,,,,,
59276,6,,,,,
59275,6,,,,,
59274,6,,,,,
59273,6,,,,,
59272,6,,,,,
59271,6,,,,,
59270,6,,,,,
59269,6,,,,,
59268,6,,,,,
59267,6,,,,,
59266,6,,,,,
59265,6,,,,,
59264,6,,,,,
59263,6,,,,,
59262,6,,,,,
59261,6,,,,,
59260,6,,,,,
59259,6,,,,,
59258,6,,,,,
59257,6,,,,,
59256,6,,,,,
59255,6,,,,,
59254,6,,,,,
59253,6,,,,,
59252,6,,,,,
59251,6,,,,,
59250,6,,,,,
59249,6,,,,,
59248,6,,,,,
59247,6,,,,,
59246,6,,,,,
59245,6,,,,,
59244,6,,,,,
59243,6,,,,,
59242,6,,,,,
59241,6,,,,,
59240,6,,,,,
59239,6,,,,,
59238,6,,,,,
59237,6,,,,,
59236,6,,,,,
59235,6,,,,,
59234,6,,,,,
59233,6,,,,,
59232,6,,,,,
59231,6,,,,,
59230,6,,,,,
59229,6,,,,,
59228,6,,,,,
59227,6,,,,,
59226,6,,,,,
59225,6,,,,,
59224,6,,,,,
59223,6,,,,,
59222,6,,,,,
59221,6,,,,,
59220,6,,,,,
59219,6,,,,,
59218,6,,,,,
59217,6,,,,,
59216,6,,,,,
59215,6,,,,,
59214,6,,,,,
59213,6,,,,,
59212,6,,,,,
59211,6,,,,,
59210,6,,,,,
59209,6,,,,,
59208,6,,,,,
59207,6,,,,,
59206,6,,,,,
59205,6,,,,,
59204,6,,,,,
59203,6,,,,,
59202,6,,,,,
59201,6,,,,,
59200,6,,,,,
59199,6,,,,,
59198,6,,,,,
59197,6,,,,,
59196,6,,,,,
59195,6,,,,,
59194,6,,,,,
59193,6,,,,,
59192,6,,,,,
59191,6,,,,,
59190,6,,,,,
59189,6,,,,,
59188,6,,,,,
59187,6,,,,,
59186,6,,,,,
59185,6,,,,,
59184,6,,,,,
59183,6,,,,,
59182,6,,,,,
59181,6,,,,,
59180,6,,,,,
59179,6,,,,,
59178,6,,,,,
59177,6,,,,,
59176,6,,,,,
59175,6,,,,,
59174,6,,,,,
59173,6,,,,,
59172,6,,,,,
59171,6,,,,,
59170,6,,,,,
59169,6,,,,,
59168,6,,,,,
59167,6,,,,,
59166,6,,,,,
59165,6,,,,,
59164,6,,,,,
59163,6,,,,,
59162,6,,,,,
59161,6,,,,,
59160,6,,,,,
59159,6,,,,,
59158,6,,,,,
59157,6,,,,,
59156,6,,,,,
59155,6,,,,,
59154,6,,,,,
59153,6,,,,,
59152,6,,,,,
59151,6,,,,,
59150,6,,,,,
59149,6,,,,,
59148,6,,,,,
59147,6,,,,,
59146,6,,,,,
59145,6,,,,,
59144,6,,,,,
59143,6,,,,,
59142,6,,,,,
59141,6,,,,,
59140,6,,,,,
59139,6,,,,,
59138,6,,,,,
59137,6,,,,,
59136,6,,,,,
59135,6,,,,,
59133,6,,,,,
59132,6,,,,,
59131,6,,,,,
59130,6,,,,,
59129,6,,,,,
59128,6,,,,,
59127,6,,,,,
59126,6,,,,,
59125,6,,,,,
59124,6,,,,,
59123,6,,,,,
59122,6,,,,,
59121,6,,,,,
59120,6,,,,,
59119,6,,,,,
59118,6,,,,,
59117,6,,,,,
59116,6,,,,,
59115,6,,,,,
59114,6,,,,,
59113,6,,,,,
59112,6,,,,,
59111,6,,,,,
59110,6,,,,,
59109,6,,,,,
59108,6,,,,,
59106,6,,,,,
59105,6,,,,,
59104,6,,,,,
59103,6,,,,,
59102,6,,,,,
59101,6,,,,,
59100,6,,,,,
59099,6,,,,,
59098,6,,,,,
59096,6,,,,,
59095,6,,,,,
59094,6,,,,,
59092,6,,,,,
59091,6,,,,,
59089,6,,,,,
59088,6,,,,,
59087,6,,,,,
59086,6,,,,,
59085,6,,,,,
59084,6,,,,,
59083,6,,,,,
59082,6,,,,,
59081,6,,,,,
59080,6,,,,,
59079,6,,,,,
59078,6,,,,,
59077,6,,,,,
59076,6,,,,,
59075,6,,,,,
59074,6,,,,,
59073,6,,,,,
59072,6,,,,,
59071,6,,,,,
59070,6,,,,,
59069,6,,,,,
59068,6,,,,,
59067,6,,,,,
59066,6,,,,,
59065,6,,,,,
59064,6,,,,,
59063,6,,,,,
59062,6,,,,,
59061,6,,,,,
59060,6,,,,,
59059,6,,,,,
59058,6,,,,,
59057,6,,,,,
59056,6,,,,,
59055,6,,,,,
59054,6,,,,,
59053,6,,,,,
59052,6,,,,,
59051,6,,,,,
59050,6,,,,,
59049,6,,,,,
59048,6,,,,,
59047,6,,,,,
59046,6,,,,,
59045,6,,,,,
59044,6,,,,,
59043,6,,,,,
59042,6,,,,,
59041,6,,,,,
59040,6,,,,,
59039,6,,,,,
59038,6,,,,,
59037,6,,,,,
59036,6,,,,,
59035,6,,,,,
59034,6,,,,,
59033,6,,,,,
59032,6,,,,,
59031,6,,,,,
59030,6,,,,,
59029,6,,,,,
59028,6,,,,,
59027,6,,,,,
59026,6,,,,,
59025,6,,,,,
59024,6,,,,,
59023,6,,,,,
59022,6,,,,,
59021,6,,,,,
59020,6,,,,,
59019,6,,,,,
59018,6,,,,,
59017,6,,,,,
59016,6,,,,,
59015,6,,,,,
59014,6,,,,,
59013,6,,,,,
59012,6,,,,,
59011,6,,,,,
59010,6,,,,,
59009,6,,,,,
59008,6,,,,,
59007,6,,,,,
59006,6,,,,,
59005,6,,,,,
59004,6,,,,,
59003,6,,,,,
59002,6,,,,,
59001,6,,,,,
59000,6,,,,,
58999,6,,,,,
58998,6,,,,,
58997,6,,,,,
58996,6,,,,,
58995,6,,,,,
58994,6,,,,,
58993,6,,,,,
58992,6,,,,,
58991,6,,,,,
58990,6,,,,,
58989,6,,,,,
58988,6,,,,,
58987,6,,,,,
58986,6,,,,,
58985,6,,,,,
58984,6,,,,,
58983,6,,,,,
58982,6,,,,,
58981,6,,,,,
58980,6,,,,,
58979,6,,,,,
58978,6,,,,,
58976,6,,,,,
58975,6,,,,,
58974,6,,,,,
58973,6,,,,,
58972,6,,,,,
58971,6,,,,,
58970,6,,,,,
58969,6,,,,,
58968,6,,,,,
58967,6,,,,,
58966,6,,,,,
58965,6,,,,,
58964,6,,,,,
58963,6,,,,,
58962,6,,,,,
58961,6,,,,,
58960,6,,,,,
58959,6,,,,,
58958,6,,,,,
58957,6,,,,,
58956,6,,,,,
58955,6,,,,,
58954,6,,,,,
58953,6,,,,,
58951,6,,,,,
58950,6,,,,,
58949,6,,,,,
58948,6,,,,,
58947,6,,,,,
58946,6,,,,,
58945,6,,,,,
58944,6,,,,,
58943,6,,,,,
58942,6,,,,,
58941,6,,,,,
58940,6,,,,,
58939,6,,,,,
58938,6,,,,,
58937,6,,,,,
58936,6,,,,,
58935,6,,,,,
58934,6,,,,,
58933,6,,,,,
58932,6,,,,,
58931,6,,,,,
58930,6,,,,,
58929,6,,,,,
58928,6,,,,,
58927,6,,,,,
58926,6,,,,,
58925,6,,,,,
58924,6,,,,,
58923,6,,,,,
58922,6,,,,,
58921,6,,,,,
58920,6,,,,,
58919,6,,,,,
58918,6,,,,,
58917,6,,,,,
58916,6,,,,,
58915,6,,,,,
58914,6,,,,,
58913,6,,,,,
58912,6,,,,,
58911,6,,,,,
58910,6,,,,,
58909,6,,,,,
58908,6,,,,,
58907,6,,,,,
58906,6,,,,,
58905,6,,,,,
58904,6,,,,,
58903,6,,,,,
58902,6,,,,,
58901,6,,,,,
58900,6,,,,,
58899,6,,,,,
58898,6,,,,,
58897,6,,,,,
58896,6,,,,,
58895,6,,,,,
58894,6,,,,,
58893,6,,,,,
58892,6,,,,,
58891,6,,,,,
58890,6,,,,,
58889,6,,,,,
58888,6,,,,,
58886,6,,,,,
58885,6,,,,,
58884,6,,,,,
58883,6,,,,,
58882,6,,,,,
58881,6,,,,,
58880,6,,,,,
58879,6,,,,,
58878,6,,,,,
58877,6,,,,,
58876,6,,,,,
58875,6,,,,,
58874,6,,,,,
58873,6,,,,,
58872,6,,,,,
58871,6,,,,,
58870,6,,,,,
58869,6,,,,,
58868,6,,,,,
58867,6,,,,,
58866,6,,,,,
58865,6,,,,,
58864,6,,,,,
58863,6,,,,,
58862,6,,,,,
58861,6,,,,,
58860,6,,,,,
58859,6,,,,,
58858,6,,,,,
58857,6,,,,,
58856,6,,,,,
58855,6,,,,,
58854,6,,,,,
58853,6,,,,,
58852,6,,,,,
58851,6,,,,,
58850,6,,,,,
58849,6,,,,,
58848,6,,,,,
58847,6,,,,,
58846,6,,,,,
58845,6,,,,,
58844,6,,,,,
58843,6,,,,,
58842,6,,,,,
58841,6,,,,,
58840,6,,,,,
58839,6,,,,,
58838,6,,,,,
58837,6,,,,,
58836,6,,,,,
58835,6,,,,,
58834,6,,,,,
58833,6,,,,,
58832,6,,,,,
58831,6,,,,,
58830,6,,,,,
58829,6,,,,,
58828,6,,,,,
58827,6,,,,,
58826,6,,,,,
58825,6,,,,,
58824,6,,,,,
58823,6,,,,,
58822,6,,,,,
58821,6,,,,,
58820,6,,,,,
58819,6,,,,,
58818,6,,,,,
58817,6,,,,,
58816,6,,,,,
58815,6,,,,,
58814,6,,,,,
58813,6,,,,,
58812,6,,,,,
58811,6,,,,,
58810,6,,,,,
58809,6,,,,,
58808,6,,,,,
58807,6,,,,,
58806,6,,,,,
58805,6,,,,,
58804,6,,,,,
58803,6,,,,,
58802,6,,,,,
58801,6,,,,,
58800,6,,,,,
58799,6,,,,,
58798,6,,,,,
58797,6,,,,,
58796,6,,,,,
58795,6,,,,,
58794,6,,,,,
58793,6,,,,,
58792,6,,,,,
58791,6,,,,,
58790,6,,,,,
58789,6,,,,,
58788,6,,,,,
58787,6,,,,,
58786,6,,,,,
58784,6,,,,,
58783,6,,,,,
58782,6,,,,,
58781,6,,,,,
58780,6,,,,,
58779,6,,,,,
58778,6,,,,,
58777,6,,,,,
58776,6,,,,,
58775,6,,,,,
58774,6,,,,,
58773,6,,,,,
58772,6,,,,,
58771,6,,,,,
58769,6,,,,,
58768,6,,,,,
58767,6,,,,,
58766,6,,,,,
58765,6,,,,,
58764,6,,,,,
58763,6,,,,,
58762,6,,,,,
58761,6,,,,,
58760,6,,,,,
58759,6,,,,,
58758,6,,,,,
58757,6,,,,,
58756,6,,,,,
58755,6,,,,,
58754,6,,,,,
58753,6,,,,,
58752,6,,,,,
58751,6,,,,,
58750,6,,,,,
58749,6,,,,,
58748,6,,,,,
58747,6,,,,,
58746,6,,,,,
58745,6,,,,,
58744,6,,,,,
58743,6,,,,,
58742,6,,,,,
58741,6,,,,,
58740,6,,,,,
58739,6,,,,,
58738,6,,,,,
58737,6,,,,,
58736,6,,,,,
58735,6,,,,,
58734,6,,,,,
58733,6,,,,,
58732,6,,,,,
58731,6,,,,,
58730,6,,,,,
58729,6,,,,,
58728,6,,,,,
58727,6,,,,,
58726,6,,,,,
58725,6,,,,,
58723,6,,,,,
58722,6,,,,,
58721,6,,,,,
58720,6,,,,,
58719,6,,,,,
58718,6,,,,,
58717,6,,,,,
58716,6,,,,,
58715,6,,,,,
58714,6,,,,,
58713,6,,,,,
58712,6,,,,,
58711,6,,,,,
58710,6,,,,,
58709,6,,,,,
58708,6,,,,,
58707,6,,,,,
58706,6,,,,,
58705,6,,,,,
58704,6,,,,,
58703,6,,,,,
58702,6,,,,,
58701,6,,,,,
58700,6,,,,,
58699,6,,,,,
58698,6,,,,,
58697,6,,,,,
58695,6,,,,,
58694,6,,,,,
58693,6,,,,,
58692,6,,,,,
58691,6,,,,,
58690,6,,,,,
58689,6,,,,,
58688,6,,,,,
58687,6,,,,,
58686,6,,,,,
58685,6,,,,,
58684,6,,,,,
58683,6,,,,,
58681,6,,,,,
58680,6,,,,,
58679,6,,,,,
58678,6,,,,,
58677,6,,,,,
58676,6,,,,,
58675,6,,,,,
58674,6,,,,,
58673,6,,,,,
58672,6,,,,,
58671,6,,,,,
58670,6,,,,,
58669,6,,,,,
58668,6,,,,,
58667,6,,,,,
58666,6,,,,,
58665,6,,,,,
58664,6,,,,,
58663,6,,,,,
58662,6,,,,,
58661,6,,,,,
58660,6,,,,,
58659,6,,,,,
58658,6,,,,,
58657,6,,,,,
58656,6,,,,,
58655,6,,,,,
58654,6,,,,,
58653,6,,,,,
58652,6,,,,,
58651,6,,,,,
58650,6,,,,,
58649,6,,,,,
58648,6,,,,,
58647,6,,,,,
58646,6,,,,,
58645,6,,,,,
58644,6,,,,,
58643,6,,,,,
58642,6,,,,,
58641,6,,,,,
58640,6,,,,,
58639,6,,,,,
58638,6,,,,,
58637,6,,,,,
58636,6,,,,,
58635,6,,,,,
58634,6,,,,,
58633,6,,,,,
58632,6,,,,,
58631,6,,,,,
58630,6,,,,,
58629,6,,,,,
58628,6,,,,,
58627,6,,,,,
58626,6,,,,,
58625,6,,,,,
58624,6,,,,,
58623,6,,,,,
58622,6,,,,,
58621,6,,,,,
58620,6,,,,,
58619,6,,,,,
58618,6,,,,,
58617,6,,,,,
58616,6,,,,,
58615,6,,,,,
58614,6,,,,,
58613,6,,,,,
58612,6,,,,,
58611,6,,,,,
58610,6,,,,,
58609,6,,,,,
58608,6,,,,,
58607,6,,,,,
58606,6,,,,,
58605,6,,,,,
58604,6,,,,,
58603,6,,,,,
58602,6,,,,,
58601,6,,,,,
58600,6,,,,,
58599,6,,,,,
58598,6,,,,,
58597,6,,,,,
58596,6,,,,,
58595,6,,,,,
58594,6,,,,,
58593,6,,,,,
58592,6,,,,,
58591,6,,,,,
58590,6,,,,,
58589,6,,,,,
58588,6,,,,,
58587,6,,,,,
58586,6,,,,,
58585,6,,,,,
58584,6,,,,,
58582,6,,,,,
58581,6,,,,,
58580,6,,,,,
58579,6,,,,,
58578,6,,,,,
58576,6,,,,,
58575,6,,,,,
58574,6,,,,,
58573,6,,,,,
58572,6,,,,,
58571,6,,,,,
58570,6,,,,,
58569,6,,,,,
58568,6,,,,,
58567,6,,,,,
58566,6,,,,,
58565,6,,,,,
58564,6,,,,,
58563,6,,,,,
58562,6,,,,,
58561,6,,,,,
58560,6,,,,,
58559,6,,,,,
58558,6,,,,,
58557,6,,,,,
58556,6,,,,,
58555,6,,,,,
58554,6,,,,,
58553,6,,,,,
58552,6,,,,,
58551,6,,,,,
58550,6,,,,,
58549,6,,,,,
58548,6,,,,,
58547,6,,,,,
58546,6,,,,,
58545,6,,,,,
58544,6,,,,,
58543,6,,,,,
58542,6,,,,,
58541,6,,,,,
58540,6,,,,,
58539,6,,,,,
58538,6,,,,,
58537,6,,,,,
58536,6,,,,,
58535,6,,,,,
58534,6,,,,,
58533,6,,,,,
58532,6,,,,,
58531,6,,,,,
58530,6,,,,,
58529,6,,,,,
58528,6,,,,,
58527,6,,,,,
58526,6,,,,,
58525,6,,,,,
58524,6,,,,,
58523,6,,,,,
58522,6,,,,,
58521,6,,,,,
58520,6,,,,,
58519,6,,,,,
58518,6,,,,,
58517,6,,,,,
58516,6,,,,,
58515,6,,,,,
58514,6,,,,,
58513,6,,,,,
58512,6,,,,,
58511,6,,,,,
58510,6,,,,,
58509,6,,,,,
58508,6,,,,,
58507,6,,,,,
58506,6,,,,,
58505,6,,,,,
58504,6,,,,,
58503,6,,,,,
58502,6,,,,,
58501,6,,,,,
58500,6,,,,,
58499,6,,,,,
58498,6,,,,,
58497,6,,,,,
58496,6,,,,,
58495,6,,,,,
58494,6,,,,,
58492,6,,,,,
58491,6,,,,,
58490,6,,,,,
58489,6,,,,,
58488,6,,,,,
58487,6,,,,,
58486,6,,,,,
58485,6,,,,,
58483,6,,,,,
58482,6,,,,,
58481,6,,,,,
58480,6,,,,,
58479,6,,,,,
58478,6,,,,,
58477,6,,,,,
58476,6,,,,,
58475,6,,,,,
58474,6,,,,,
58473,6,,,,,
58472,6,,,,,
58471,6,,,,,
58470,6,,,,,
58469,6,,,,,
58468,6,,,,,
58467,6,,,,,
58466,6,,,,,
58465,6,,,,,
58464,6,,,,,
58463,6,,,,,
58462,6,,,,,
58461,6,,,,,
58460,6,,,,,
58459,6,,,,,
58458,6,,,,,
58457,6,,,,,
58456,6,,,,,
58455,6,,,,,
58454,6,,,,,
58453,6,,,,,
58452,6,,,,,
58451,6,,,,,
58450,6,,,,,
58449,6,,,,,
58448,6,,,,,
58447,6,,,,,
58446,6,,,,,
58445,6,,,,,
58444,6,,,,,
58443,6,,,,,
58442,6,,,,,
58441,6,,,,,
58440,6,,,,,
58439,6,,,,,
58438,6,,,,,
58437,6,,,,,
58436,6,,,,,
58435,6,,,,,
58434,6,,,,,
58433,6,,,,,
58432,6,,,,,
58431,6,,,,,
58430,6,,,,,
58429,6,,,,,
58428,6,,,,,
58427,6,,,,,
58426,6,,,,,
58425,6,,,,,
58424,6,,,,,
58423,6,,,,,
58422,6,,,,,
58421,6,,,,,
58420,6,,,,,
58419,6,,,,,
58418,6,,,,,
58417,6,,,,,
58416,6,,,,,
58415,6,,,,,
58414,6,,,,,
58413,6,,,,,
58412,6,,,,,
58411,6,,,,,
58410,6,,,,,
58409,6,,,,,
58408,6,,,,,
58407,6,,,,,
58406,6,,,,,
58405,6,,,,,
58404,6,,,,,
58403,6,,,,,
58402,6,,,,,
58401,6,,,,,
58400,6,,,,,
58399,6,,,,,
58398,6,,,,,
58397,6,,,,,
58396,6,,,,,
58395,6,,,,,
58394,6,,,,,
58393,6,,,,,
58392,6,,,,,
58391,6,,,,,
58390,6,,,,,
58389,6,,,,,
58388,6,,,,,
58387,6,,,,,
58386,6,,,,,
58385,6,,,,,
58384,6,,,,,
58383,6,,,,,
58382,6,,,,,
58381,6,,,,,
58380,6,,,,,
58379,6,,,,,
58378,6,,,,,
58377,6,,,,,
58376,6,,,,,
58375,6,,,,,
58374,6,,,,,
58373,6,,,,,
58372,6,,,,,
58371,6,,,,,
58370,6,,,,,
58369,6,,,,,
58368,6,,,,,
58366,6,,,,,
58365,6,,,,,
58364,6,,,,,
58363,6,,,,,
58362,6,,,,,
58361,6,,,,,
58360,6,,,,,
58359,6,,,,,
58358,6,,,,,
58357,6,,,,,
58356,6,,,,,
58355,6,,,,,
58354,6,,,,,
58353,6,,,,,
58352,6,,,,,
58351,6,,,,,
58350,6,,,,,
58349,6,,,,,
58348,6,,,,,
58347,6,,,,,
58346,6,,,,,
58345,6,,,,,
58344,6,,,,,
58343,6,,,,,
58342,6,,,,,
58341,6,,,,,
58340,6,,,,,
58339,6,,,,,
58338,6,,,,,
58337,6,,,,,
58336,6,,,,,
58335,6,,,,,
58334,6,,,,,
58333,6,,,,,
58332,6,,,,,
58331,6,,,,,
58330,6,,,,,
58329,6,,,,,
58328,6,,,,,
58327,6,,,,,
58326,6,,,,,
58325,6,,,,,
58324,6,,,,,
58323,6,,,,,
58322,6,,,,,
58321,6,,,,,
58320,6,,,,,
58318,6,,,,,
58317,6,,,,,
58316,6,,,,,
58315,6,,,,,
58314,6,,,,,
58313,6,,,,,
58312,6,,,,,
58311,6,,,,,
58310,6,,,,,
58309,6,,,,,
58308,6,,,,,
58307,6,,,,,
58306,6,,,,,
58305,6,,,,,
58304,6,,,,,
58303,6,,,,,
58302,6,,,,,
58301,6,,,,,
58300,6,,,,,
58299,6,,,,,
58298,6,,,,,
58297,6,,,,,
58296,6,,,,,
58295,6,,,,,
58294,6,,,,,
58293,6,,,,,
58292,6,,,,,
58291,6,,,,,
58289,6,,,,,
58288,6,,,,,
58287,6,,,,,
58286,6,,,,,
58285,6,,,,,
58284,6,,,,,
58283,6,,,,,
58282,6,,,,,
58281,6,,,,,
58280,6,,,,,
58279,6,,,,,
58278,6,,,,,
58277,6,,,,,
58276,6,,,,,
58275,6,,,,,
58274,6,,,,,
58273,6,,,,,
58272,6,,,,,
58271,6,,,,,
58270,6,,,,,
58269,6,,,,,
58268,6,,,,,
58267,6,,,,,
58266,6,,,,,
58265,6,,,,,
58264,6,,,,,
58263,6,,,,,
58262,6,,,,,
58261,6,,,,,
58260,6,,,,,
58259,6,,,,,
58258,6,,,,,
58257,6,,,,,
58256,6,,,,,
58255,6,,,,,
58254,6,,,,,
58253,6,,,,,
58252,6,,,,,
58251,6,,,,,
58250,6,,,,,
58249,6,,,,,
58248,6,,,,,
58247,6,,,,,
58246,6,,,,,
58245,6,,,,,
58244,6,,,,,
58242,6,,,,,
58241,6,,,,,
58240,6,,,,,
58238,6,,,,,
58237,6,,,,,
58236,6,,,,,
58235,6,,,,,
58234,6,,,,,
58233,6,,,,,
58232,6,,,,,
58231,6,,,,,
58230,6,,,,,
58229,6,,,,,
58228,6,,,,,
58227,6,,,,,
58226,6,,,,,
58225,6,,,,,
58224,6,,,,,
58223,6,,,,,
58222,6,,,,,
58221,6,,,,,
58220,6,,,,,
58219,6,,,,,
58218,6,,,,,
58217,6,,,,,
58216,6,,,,,
58215,6,,,,,
58214,6,,,,,
58213,6,,,,,
58212,6,,,,,
58211,6,,,,,
58210,6,,,,,
58209,6,,,,,
58208,6,,,,,
58207,6,,,,,
58206,6,,,,,
58205,6,,,,,
58204,6,,,,,
58203,6,,,,,
58202,6,,,,,
58201,6,,,,,
58200,6,,,,,
58199,6,,,,,
58198,6,,,,,
58197,6,,,,,
58196,6,,,,,
58195,6,,,,,
58194,6,,,,,
58193,6,,,,,
58192,6,,,,,
58191,6,,,,,
58190,6,,,,,
58189,6,,,,,
58188,6,,,,,
58187,6,,,,,
58186,6,,,,,
58185,6,,,,,
58184,6,,,,,
58183,6,,,,,
58182,6,,,,,
58181,6,,,,,
58180,6,,,,,
58179,6,,,,,
58178,6,,,,,
58177,6,,,,,
58176,6,,,,,
58175,6,,,,,
58174,6,,,,,
58173,6,,,,,
58172,6,,,,,
58171,6,,,,,
58170,6,,,,,
58169,6,,,,,
58168,6,,,,,
58167,6,,,,,
58166,6,,,,,
58165,6,,,,,
58164,6,,,,,
58163,6,,,,,
58162,6,,,,,
58161,6,,,,,
58160,6,,,,,
58159,6,,,,,
58158,6,,,,,
58157,6,,,,,
58156,6,,,,,
58155,6,,,,,
58154,6,,,,,
58153,6,,,,,
58152,6,,,,,
58151,6,,,,,
58150,6,,,,,
58149,6,,,,,
58148,6,,,,,
58147,6,,,,,
58146,6,,,,,
58145,6,,,,,
58144,6,,,,,
58143,6,,,,,
58142,6,,,,,
58141,6,,,,,
58140,6,,,,,
58139,6,,,,,
58138,6,,,,,
58137,6,,,,,
58136,6,,,,,
58135,6,,,,,
58134,6,,,,,
58133,6,,,,,
58132,6,,,,,
58131,6,,,,,
58130,6,,,,,
58129,6,,,,,
58128,6,,,,,
58127,6,,,,,
58126,6,,,,,
58125,6,,,,,
58124,6,,,,,
58122,6,,,,,
58121,6,,,,,
58120,6,,,,,
58119,6,,,,,
58118,6,,,,,
58117,6,,,,,
58116,6,,,,,
58115,6,,,,,
58114,6,,,,,
58113,6,,,,,
58112,6,,,,,
58111,6,,,,,
58110,6,,,,,
58109,6,,,,,
58108,6,,,,,
58107,6,,,,,
58106,6,,,,,
58105,6,,,,,
58104,6,,,,,
58103,6,,,,,
58102,6,,,,,
58101,6,,,,,
58100,6,,,,,
58099,6,,,,,
58098,6,,,,,
58097,6,,,,,
58096,6,,,,,
58095,6,,,,,
58094,6,,,,,
58093,6,,,,,
58092,6,,,,,
58091,6,,,,,
58090,6,,,,,
58089,6,,,,,
58088,6,,,,,
58087,6,,,,,
58086,6,,,,,
58085,6,,,,,
58084,6,,,,,
58083,6,,,,,
58082,6,,,,,
58081,6,,,,,
58080,6,,,,,
58079,6,,,,,
58078,6,,,,,
58077,6,,,,,
58076,6,,,,,
58075,6,,,,,
58074,6,,,,,
58073,6,,,,,
58072,6,,,,,
58071,6,,,,,
58070,6,,,,,
58069,6,,,,,
58068,6,,,,,
58067,6,,,,,
58066,6,,,,,
58065,6,,,,,
58064,6,,,,,
58063,6,,,,,
58062,6,,,,,
58061,6,,,,,
58060,6,,,,,
58059,6,,,,,
58058,6,,,,,
58057,6,,,,,
58056,6,,,,,
58055,6,,,,,
58054,6,,,,,
58053,6,,,,,
58052,6,,,,,
58051,6,,,,,
58050,6,,,,,
58049,6,,,,,
58048,6,,,,,
58047,6,,,,,
58046,6,,,,,
58045,6,,,,,
58044,6,,,,,
58043,6,,,,,
58042,6,,,,,
58041,6,,,,,
58040,6,,,,,
58039,6,,,,,
58038,6,,,,,
58037,6,,,,,
58036,6,,,,,
58035,6,,,,,
58034,6,,,,,
58033,6,,,,,
58032,6,,,,,
58031,6,,,,,
58030,6,,,,,
58029,6,,,,,
58028,6,,,,,
58027,6,,,,,
58026,6,,,,,
58025,6,,,,,
58024,6,,,,,
58023,6,,,,,
58022,6,,,,,
58021,6,,,,,
58020,6,,,,,
58019,6,,,,,
58018,6,,,,,
58017,6,,,,,
