userid,avg
186797,3.483870968
186798,3.25
186800,4.5
186801,3.6
186803,3.612903226
186804,3.722222222
186805,4.529411765
186806,5
186807,2.575
186808,4.1875
186809,5
186810,3.666666667
186811,3.178571429
186812,3.75
186813,3.5
186814,4
186815,2.269230769
186816,3.906779661
186817,3.5
186818,2.730769231
186819,4.130434783
186820,1.333333333
186821,3.464285714
186822,4.055555556
186823,3.5
186824,3.25
186825,3.333333333
186826,4.055555556
186827,2.901185771
186828,3.346153846
186829,2.727272727
186830,3.4
186831,2.722222222
186832,3.25
186833,4.21875
186834,2.5
186835,3.552631579
186836,3.69047619
186837,3.836363636
186838,3.333333333
186839,3.892857143
186840,3.2
186841,4
186842,3.285714286
186843,4.242857143
186844,3.277777778
186845,3.528301887
186846,3.947368421
186847,3.383333333
186848,2.5
186849,3.555555556
186850,3.5
186851,3.9
186852,4.212121212
186853,3.296296296
186854,4.340277778
186855,4.2
186856,4.342105263
186857,3.672727273
186858,3.444444444
186859,2.5
186860,3.111111111
186861,4.5
186862,3
186863,3.818181818
186864,3.553571429
186865,3.483050847
186866,3.285714286
186867,4.4
186868,5
186869,3.045454545
186870,3.714285714
186871,3.333333333
186872,3.75
186873,3.375
186874,4.142857143
186875,4
186876,3.707317073
186877,3.37012987
186878,4.52173913
186879,3.075
186880,3.956521739
186881,3.691056911
186882,4.039408867
186883,3.333333333
186884,3.31372549
186885,4.095238095
186886,4.181818182
186887,3.057471264
186888,3.333333333
186889,3.391304348
186890,4.2
186891,3.777777778
186892,4.032258065
186893,3.428571429
186894,3.636363636
186895,3.25
186896,3.626865672
186897,5
186898,4.5
186899,4.123287671
186900,3.620178042
186901,3.344827586
186902,3.59223301
186903,1.8
186904,3.808823529
186905,3.271175727
186906,4.153846154
186907,3.714285714
186908,3.6
186909,3.923076923
186910,4.166666667
186911,3.411764706
186912,3.5
186913,4.230769231
186914,4.117647059
186915,3.473684211
186916,3.986111111
186917,4
186918,3.897435897
186919,3.5
186920,4
186921,3.369565217
186922,3.111111111
186923,2.3
186924,3.9
186925,3.419921875
186926,3.333333333
186927,2.710564399
186928,3.25
186929,3
186930,4.75
186931,2.625
186932,3.560810811
186933,4.081481481
186934,3.588235294
186935,3.534562212
186936,3.794871795
186937,3.357142857
186938,4.5
186939,3.229166667
186940,4.714285714
186941,3.368421053
186942,4.321428571
186943,3.78125
186944,2.900990099
186945,3.5
186946,2.772727273
186947,3.509803922
186948,2.852459016
186949,3.784810127
186950,3.25
186951,3
186952,2.666666667
186953,3.627659574
186954,2.636363636
186955,4.055555556
186956,2.944444444
186957,3.676470588
186958,3.8
186959,3.6
186960,2.768398268
186961,4.119047619
186962,3.125211506
186963,3
186964,1
186965,3.5
186966,3.54587156
186967,4.363636364
186968,4.85
186969,2.25
186970,2.752212389
186971,3.5
186972,4.052631579
186973,3.588235294
186974,4.833333333
186975,3.293103448
186976,3.375
186977,4.25
186978,3.230769231
186979,3.6
186980,2.318181818
186981,3.75
186982,3.9
186983,4.5
186984,3.675862069
186985,3.3
186986,4.409090909
186987,4.605263158
186988,3.416666667
186989,2.4
186990,4.115384615
186991,3.523809524
186992,4.285714286
186993,4.142857143
186994,3.447368421
186995,4.3
186996,5
186997,3.642857143
186998,3.769230769
186999,3.181818182
187000,2.4
187001,3.596774194
187002,2.56629055
187003,4.25
187004,3.76
187005,3.666666667
187006,4.172413793
187007,3.678571429
187008,3.079136691
187009,3.625
187010,4.357142857
187011,3.2
187012,3.222222222
187013,3.777777778
187014,3.4
187015,4.75
187016,3.916666667
187017,3.701298701
187018,3.671597633
187019,4.4375
187020,4.166666667
187021,3
187022,4.025
187023,3.480392157
187024,3.875
187025,3.559139785
187026,5
187027,5
187028,4.428571429
187029,3.611111111
187030,3.5
187031,3.758928571
187032,2.285714286
187033,3.534883721
187034,2.52742616
187035,4.130434783
187036,3.913043478
187037,4.333333333
187038,5
187039,3.97359736
187040,3.626984127
187041,3.038461538
187042,3.678571429
187043,3.076923077
187044,3.578947368
187045,2
187047,3.454545455
187048,3.789473684
187049,3.597315436
187050,3
187051,3.532467532
187052,4.142857143
187053,3.192307692
187054,3.615384615
187055,3.623188406
187056,4.333333333
187057,3.7
187058,4.071428571
187059,3.846846847
187060,4.5
187061,3.708333333
187062,4.555555556
187063,3.342592593
187064,3.647058824
187066,3.936416185
187067,3.110465116
187068,4.274193548
187069,3.428571429
187070,3.9
187071,3.555555556
187072,3.533333333
187073,4.333333333
187074,3.722222222
187075,3.083333333
187076,4
187077,3.925
187079,3.958333333
187080,3.62745098
187081,4.375
187082,4
187083,4.038461538
187084,2.545454545
187085,3
187086,3.410714286
187087,3.404255319
187088,3.635416667
187089,2.571428571
187090,3.5
187091,2.988235294
187092,3.944444444
187093,3.708333333
187094,4.833333333
187095,3.281818182
187096,3.869565217
187097,2.45
187098,4.5
187099,3.825396825
187100,3.004761905
187101,4
187102,3.783783784
187103,3.4375
187104,2.933333333
187105,3.605263158
187106,4.166666667
187107,4
187108,3.495798319
187109,3.25
187110,3.217142857
187111,4.285714286
187112,3.536585366
187113,4.25
187114,4.5
187115,3.550847458
187116,3.818181818
187117,3.882352941
187118,2.727272727
187119,3.404761905
187120,4.625
187121,3
187122,3.720338983
187123,3.5
187124,3.303571429
187125,3.192307692
187126,2.535714286
187127,3.916666667
187128,5
187129,3.666666667
187130,4.642857143
187131,4.375
187132,3.4375
187133,3.5
187134,3.853333333
187135,2.575630252
187136,4.071428571
187137,4.285714286
187138,3.990825688
187139,3.222222222
187140,3.410958904
187141,4.14516129
187142,3.583333333
187143,3.666666667
187144,4
187145,5
187146,3.25
187147,1.4
187148,3.294117647
187149,3.8875
187150,3.785714286
187151,3.84375
187152,3.144736842
187153,4.148148148
187154,3.214285714
187155,1.9
187156,3.37254902
187157,3.487804878
187158,3.822580645
187159,2.777372263
187160,3.1
187161,1.625
187162,3.793103448
187163,3.054878049
187164,2.6
187165,4.714285714
187166,4.176470588
187167,3.789473684
187168,3
187169,3.25
187171,2.666666667
187172,4.2
187173,0.5
187174,4.028985507
187175,3.975903614
187176,3.428571429
187177,2.853035144
187178,3.523809524
187179,4.272727273
187180,4.636363636
187181,4.071428571
187182,3.888888889
187183,3.82
187184,4.375
187185,4.333333333
187186,3.909090909
187187,3.663972286
187188,4.135135135
187189,4.066666667
187190,4
187191,2.857142857
187192,3.5
187193,4.5
187194,3.634615385
187195,3.573529412
187196,3.863636364
187197,3.612903226
187198,3.333333333
187199,4
187200,4.25
187201,4.022222222
187202,3.784313725
187203,2.2
187204,4.5
187205,3.6875
187206,3.5
187207,2.929487179
187208,4.083333333
187209,3.4
187210,3.708333333
187211,0.996268657
187212,5
187213,4.666666667
187214,4.041666667
187215,3.3
187216,4
187217,3.868421053
187218,3.966666667
187219,2.6
187220,3.152173913
187221,3.982758621
187222,4.304347826
187223,2.526315789
187224,3.965408805
187225,3.821428571
187226,3.7
187227,2.972222222
187228,4.279411765
187229,3.892857143
187230,2.75
187231,3.568181818
187232,3.136363636
187233,3.482142857
187234,3.852941176
187235,4
187236,3.588235294
187237,3.13559322
187238,3.803571429
187240,3
187241,4.25
187242,3.65625
187243,4.085714286
187244,3.831460674
187245,4.039473684
187246,3.642857143
187247,3.838709677
187248,4.461538462
187249,4.25
187250,3.203947368
187251,3
187252,3.010309278
187253,3.792682927
187254,3.5
187255,2.888888889
187256,3.5
187257,4.6
187258,1
187259,4.75
187260,4.615384615
187261,3.55
187262,3.476744186
187263,1.875
187264,1.625
187265,3.222222222
187266,3.142857143
187267,3.760869565
187268,4.138888889
187269,3.556818182
187270,3.340909091
187271,3.923423423
187272,2.5
187273,3.913043478
187274,3.333333333
187275,3.291666667
187276,2.38028169
187277,3.80952381
187278,4.5
187279,3.5
187280,4.071428571
187281,3.351351351
187282,2.375
187283,3.8
187284,4
187285,3.818181818
187286,4.14516129
187287,4.282608696
187288,3.341463415
187290,2.769230769
187291,4.128712871
187292,2.416666667
187293,3.794117647
187294,4
187295,3.666666667
187296,3
187297,4.285714286
187298,4.4
187299,3.323529412
187300,3.467741935
187301,3
187302,3.75
187303,3.394736842
187304,4.052631579
187305,3.757142857
187306,4.118644068
187307,3.736111111
187308,4.363636364
187309,3.3125
187310,3.211764706
187311,4.1875
187312,3.333333333
187313,3.6
187314,4.375
187315,4.046511628
187316,3.5
187317,4.5
187318,3.642857143
187319,3.923076923
187320,4.514705882
187321,5
187322,4.136363636
187324,3.120930233
187325,3.726027397
187326,3.548387097
187327,2.678571429
187328,4
187329,4.875
187330,4.5
187331,2.95
187332,4.1875
187333,3.905797101
187334,3.3
187335,3.540145985
187336,4
187337,3
187338,3.405263158
187339,3.494318182
187340,3.391304348
187341,4
187342,4
187343,4.071428571
187344,3.458333333
187345,3.530612245
187346,3.6
187347,3.590909091
187348,3.85
187349,3.392857143
187350,3.601694915
187351,3.278301887
187352,2.428571429
187353,4.5
187354,3.25
187355,3.258064516
187356,2.625
187357,3.333333333
187358,4.230769231
187359,3.25
187360,3.045454545
187361,3.735521236
187362,4.2
187363,4.005291005
187364,4.4375
187365,3.541666667
187366,4.5
187367,3.5
187368,3.583333333
187369,3.785714286
187370,3.473684211
187371,2.35
187372,3.333333333
187373,4.044117647
187374,3
187375,4.241176471
187376,3.882352941
187377,3.823529412
187378,2.215686275
187379,3.196721311
187380,4.681818182
187381,4
187382,5
187383,3.647058824
187384,4
187385,4
187386,4.5
187387,3.5
187388,4.675
187389,3.6
187390,3.99
187391,3.409090909
187392,4.571428571
187393,3.48
187394,2.8
187395,1.5
187396,4.9
187397,4.567567568
187398,4.3
187399,3.694323144
187400,2.818014706
187401,5
187402,3
187403,4.54
187404,3.666666667
187405,4.45
187406,4.136363636
187407,3.866666667
187408,3.733333333
187409,4.5
187410,3.4
187411,2.823383085
187412,4.206896552
187413,3.8125
187414,3.622807018
187415,3.642857143
187416,3.272727273
187417,4.214285714
187418,3.5
187419,3.428571429
187420,4.166666667
187421,3.285714286
187422,5
187423,3.951807229
187424,3.142857143
187425,2.3
187426,3.5625
187427,3.197530864
187428,3.5546875
187429,4.357142857
187430,4.613636364
187431,4
187432,4
187433,3.541666667
187434,2
187435,3.857142857
187436,3.914285714
187437,3.405405405
187438,2.936666667
187439,2.5
187440,3.125
187441,3.5
187442,3.734962406
187443,3
187444,5
187445,4.3
187446,2.9
187447,3.545454545
187448,4.833333333
187449,4.105263158
187451,3.59375
187452,3.166666667
187454,3.428571429
187455,4.423076923
187456,3.382681564
187457,4
187458,3.602150538
187459,2.571428571
187460,3.25
187461,3.416666667
187462,3.551724138
187463,4.307692308
187464,3.111111111
187465,4
187466,3.5
187467,3.2
187468,3.222222222
187469,3.611111111
187470,3.424242424
187471,4.588235294
187472,3.75
187473,4.31372549
187474,3.65625
187475,4.079365079
187476,3.58490566
187477,3.736842105
187478,4.195876289
187479,3.6
187480,3.615384615
187481,3.382022472
187482,3.863636364
187483,2.892857143
187484,3.827586207
187485,3.227272727
187486,3.625
187487,3.5
187488,3.796296296
187489,4.238095238
187490,3.556053812
187491,3
187492,3.6
187493,3.833333333
187494,4.5
187495,3.625
187496,3.5625
187497,4.5
187498,5
187499,3.65
187500,2.644736842
187501,3.6
187502,4.266666667
187503,3.5
187504,4.218181818
187505,4.262820513
187506,4.25
187507,3
187508,2.8
187509,3.181818182
187510,4.125
187511,4.104477612
187512,3.416666667
187513,3.570512821
187514,3.6
187515,3.634146341
187516,3.320895522
187517,4.289017341
187518,3.235294118
187519,3.518518519
187520,3.380952381
187521,4.2
187522,3.222222222
187523,3.611111111
187524,2.857142857
187525,3.833333333
187526,4.333333333
187527,4.625
187528,3.75
187529,3.642857143
187530,3.833333333
187531,2.5
187532,3
187533,3.337288136
187534,3.203389831
187535,3.612903226
187536,3.983870968
187537,4.4375
187538,4.571428571
187539,3.821428571
187540,4.5
187541,3.152173913
187542,2.5
187543,2.9375
187544,3.557377049
187545,3.561403509
187547,3.776119403
187548,4
187549,3
187550,3.285714286
187551,4
187552,4.2
187554,3.239130435
187555,5
187556,5
187557,4
187558,3.3125
187559,3.875
187560,3.833333333
187561,4.25
187562,3.253012048
187563,3.5625
187564,3.5
187565,4.125
187566,3.833333333
187568,3.289473684
187569,2.5
187570,3.5
187571,3.4
187572,4.102941176
187573,3.711538462
187574,3.773255814
187575,3.724137931
187576,4.079365079
187577,3.1875
187578,3.381443299
187579,5
187580,3.287958115
187581,3.444444444
187582,3.754098361
187584,2
187585,3.475
187586,3.833333333
187587,4.857142857
187588,3.818181818
187589,3.235294118
187590,3.71875
187591,3.546052632
187592,2.865384615
187593,3.25
187594,3.196721311
187595,3.056603774
187596,4.090909091
187597,4.103448276
187598,3.5
187599,3.545454545
187600,4.133333333
187601,2.648275862
187602,3.611111111
187603,3.245283019
187604,3.057692308
187605,3.5
187606,4
187607,3.5
187608,3.25
187609,4.236111111
187610,3.444444444
187611,3.5
187612,3.583333333
187613,2.90625
187615,3.959677419
187616,5
187617,5
187618,3.287878788
187619,3.823809524
187620,4.03125
187621,3.326086957
187622,3
187623,2.857142857
187624,1.666666667
187625,3.173076923
187626,3.338709677
187627,3.855555556
187628,2.851973684
187629,4
187630,3.7
187631,2.772540984
187632,3.5
187633,3.015267176
187634,4.230769231
187635,3.333333333
187636,1.142857143
187637,3
187638,3.944444444
187639,3.866666667
187640,3.284210526
187641,4.1
187642,4.5625
187643,5
187644,3.957377049
187645,2.938596491
187646,2.860869565
187647,3.6
187648,3.722222222
187649,3.576271186
187650,2.958333333
187651,3.375
187652,3.857142857
187653,4.214285714
187654,3.2
187655,3.25
187656,4
187657,4
187658,3.130769231
187659,3.9
187660,4.5
187661,3.052083333
187662,4.166666667
187663,3.965949821
187664,3.914893617
187665,4.517045455
187666,3.698863636
187667,3.142857143
187668,4.02173913
187669,3.385869565
187670,3.461538462
187671,3.5
187672,3.25
187673,3.513513514
187674,4.066666667
187675,3.4375
187676,3.092592593
187677,5
187678,4
187679,3.4
187680,3.352941176
187681,3.375
187682,4
187683,3.6875
187684,3.8125
187685,4
187686,3.49137931
187687,3
187688,4
187689,2.954545455
187690,5
187691,3.8
187692,2.625448029
187693,3.388888889
187694,3.592592593
187695,3.95
187696,2.866666667
187697,3.333333333
187698,5
187699,4.133333333
187700,3.3
187701,3.454545455
187702,3.527027027
187703,3.773255814
187704,3
187705,3.25
187706,3.182692308
187707,3.666666667
187708,3.255102041
187709,3.68
187710,4.076923077
187711,3.071428571
187712,3.815068493
187713,3.227272727
187714,2.462068966
187715,3.8
187716,3.696078431
187717,2.058823529
187718,3.846153846
187719,4
187720,4.037037037
187721,3.55
187722,4.071428571
187723,3.119955157
187724,3
187725,2.785714286
187726,3.6
187727,4.076923077
187728,3.363636364
187729,3.657142857
187730,4.125
187731,3.5
187732,3.5
187733,4
187734,3.96
187735,3.7
187736,3.767123288
187737,5
187738,3.461538462
187739,4.297619048
187740,3
187741,3.543103448
187742,2.923076923
187744,4.5
187745,1.636363636
187746,2.95
187747,2.357142857
187748,3.970588235
187749,4.018518519
187750,3.323943662
187752,4.1
187753,4.461538462
187754,2.909090909
187755,1
187756,3.875
187757,3.1875
187758,4.69047619
187759,3.166666667
187760,3.246445498
187761,2.625
187762,4.40625
187763,4.34375
187764,4.666666667
187765,4.125
187766,3.071428571
187767,3.365853659
187768,4
187769,3
187770,4.3
187771,3.609756098
187772,3.681818182
187773,3.8
187774,3.5859375
187775,3.25
187776,4.011235955
187777,3.722222222
187778,3.555555556
187779,4.426470588
187780,3.571428571
187781,2.713235294
187782,2.947826087
187783,3.4
187784,3.833333333
187785,4.545454545
187786,4.2
187787,3.488095238
187788,4.222222222
187789,4.46875
187790,2.666666667
187791,3.561403509
187792,2.666666667
187793,4.212962963
187794,4.125
187796,4.178571429
187797,3.666666667
187798,3.618902439
187799,3.714285714
187800,4.038461538
187801,3.169014085
187802,3.563063063
187803,3.837837838
187804,3
187805,2.95
187806,3.68115942
187807,3.714285714
187808,4.583333333
187809,3.777777778
187810,3.25
187811,3.25
187812,4
187813,3.857142857
187814,3.416666667
187815,4.333333333
187816,3.775
187817,2.75
187818,3.303921569
187819,3.5
187820,4.625
187821,2.5
187822,3.857142857
187823,4
187824,3.5
187825,4.039215686
187826,3.876623377
187827,2.912751678
187828,4.2
187829,3.222222222
187830,3.714285714
187831,4.071428571
187832,3.4
187833,5
187834,4.5
187835,3.333333333
187836,4.409090909
187837,4.259259259
187838,4
187839,2.777777778
187840,2.911764706
187841,5
187842,3.769230769
187843,3
187844,4.163934426
187845,3.769230769
187846,3.625
187847,3.636363636
187848,3.922330097
187849,3.65
187850,3.37037037
187851,4.291666667
187852,2.5
187853,3.515151515
187854,3.791666667
187855,2.722222222
187857,3.708333333
187858,2.970588235
187859,2.111111111
187860,3.375
187861,3.2
187862,3.833333333
187863,4.25
187864,3.78125
187865,3.900900901
187866,3.375
187867,3.288321168
187868,3.609090909
187869,3.862068966
187870,3.972027972
187871,2.132694938
187872,4
187873,3.342105263
187874,3.65
187875,4.1875
187876,3.378378378
187877,3.924528302
187878,4.096774194
187879,3.473684211
187880,3.024390244
187881,3.840909091
187882,3.207792208
187883,3.5
187884,3.5
187885,2.935064935
187886,3.904109589
187887,4.5
187890,4.081081081
187891,5
187892,4.236842105
187893,4.166666667
187894,4.295918367
187895,4.265625
187896,3.336507937
187897,3.4375
187898,3.339622642
187899,3.487603306
187900,3.5
187901,3.489795918
187902,3.25
187903,3.611111111
187904,3.6875
187905,3.416666667
187906,4.571428571
187907,3.916666667
187908,3.142857143
187909,4
187910,3.833333333
187911,3
187912,3.133333333
187913,3.5
187914,2.555555556
187915,3.677419355
187916,3.472402597
187917,3.586206897
187918,3.777777778
187919,3
187920,4
187921,3.196428571
187922,4.333333333
187923,4.25
187924,4.233695652
187925,3.815789474
187926,3
187927,3.407407407
187928,3.375
187929,3.612903226
187930,3.543478261
187931,3.970588235
187932,3.423913043
187933,3.952380952
187934,3.6
187935,3.583333333
187936,3.85
187937,3.278625954
187938,3.5
187939,3.246153846
187940,4
187941,3.444444444
187942,3.207920792
187943,3.560606061
187944,3.6
187945,4
187946,2.5625
187947,3.9
187948,4.2
187949,4.25
187950,4.333333333
187951,4
187952,4.578571429
187953,4
187954,3
187955,3.294117647
187956,1
187957,3.447368421
187958,1
187959,4
187960,2.385026738
187961,4.5
187962,3.291666667
187963,3.444444444
187964,3.836363636
187965,3.854166667
187966,4.2
187967,3.571428571
187968,4
187969,3.5625
187970,2.941595442
187971,3.380718954
187973,3.479166667
187974,3.875
187975,2.882352941
187976,5
187977,3.642857143
187978,3.769230769
187979,3.428571429
187980,2.943181818
187981,2.75
187982,3.916666667
187983,4.5
187984,4.458333333
187985,3.875
187986,3.777327935
187987,3.5
187988,3.5
187989,4.523809524
187990,3.965517241
187991,3.25
187992,2.539215686
187993,3.617647059
187994,2.277777778
187995,3.363636364
187996,3.545454545
187997,4.466666667
187998,2.447368421
187999,3.577380952
188000,3.5
188001,3.515151515
188002,3.704545455
188003,3.435126582
188004,3.766666667
188005,4.619047619
188006,3.275362319
188007,4.125
188008,4.3
188009,3.375
188010,3.666666667
188011,3.833333333
188012,4
188013,4.285714286
188014,3.375
188015,4.25
188016,4.043478261
188017,3
188018,2.461538462
188019,3.208333333
188020,4
188021,3.85915493
188022,3.55
188023,4.208333333
188024,4
188025,3.279069767
188026,3.5
188027,3.588235294
188028,3.888059701
188029,4.25
188030,3.5
188031,3.166666667
188032,3.011627907
188033,3.133333333
188034,5
188035,2.2
188036,3.493902439
188037,3.705882353
188038,3.735294118
188039,3.833333333
188040,4.160714286
188041,3.914772727
188042,4.633333333
188043,3.432835821
188044,3.371900826
188045,3.416666667
188046,3.5
188047,2.959046455
188048,2
188049,3.760416667
188050,3.071428571
188051,3.075757576
188052,4.25
188053,4.666666667
188054,3
188055,3.136363636
188056,4
188057,3.25
188058,3.954545455
188059,3.729591837
188060,4.333333333
188061,3.315789474
188062,3.424242424
188063,3.141509434
188064,3.7
188065,4.152671756
188066,3.461538462
188067,4
188068,3.625
188069,5
188070,4.333333333
188071,1
188072,3.1875
188073,3.84
188074,4.785714286
188075,3.7
188076,4.4
188077,3.142857143
188078,3.25
188079,3.162037037
188080,2.95
188081,3.571428571
188082,3
188083,4.111111111
188084,3.935483871
188085,3.05
188086,3.071428571
188087,4
188088,3.166666667
188089,3.5
188090,2.84375
188091,4
188092,4.444444444
188093,4.05
188094,3
188095,4.265625
188096,3.363636364
188097,3.25
188098,3.583333333
188099,4
188100,4.416666667
188101,3.590909091
188102,3.634146341
188103,4.333333333
188104,3.6875
188105,3.44
188106,3.333333333
188107,2.5
188108,3.384615385
188109,3.740740741
188110,1.5
188111,3.5
188112,3.875
188113,3.8125
188114,3.9125
188115,3.230769231
188116,4.222222222
188117,3.451923077
188118,3.142857143
188119,4
188120,3.756756757
188121,4.15625
188122,2.666666667
188123,4.110169492
188124,3.136363636
188125,3.5
188126,3.7
188127,3.853503185
188128,3.5
188129,3.555555556
188130,2.708333333
188131,4.096153846
188132,2.5
188133,3.666666667
188134,4.058823529
188135,2.6
188136,3.785714286
188137,4.117647059
188138,4.083333333
188139,3.666666667
188140,3.470588235
188141,4
188142,3.419753086
188143,2.928571429
188144,3.897058824
188145,4.076923077
188146,3.444444444
188147,3.013071895
188148,2.1875
188149,3.425925926
188150,2.5
188151,4.078431373
188152,3.333333333
188153,3.75
188154,3.617647059
188155,3.976744186
188156,3.828571429
188157,3.818181818
188158,3
188159,5
188160,3.21875
188161,4.285714286
188162,4.375
188163,3.746376812
188164,4.203703704
188165,3.833333333
188166,2.943181818
188167,3.965517241
188168,2
188169,3.571428571
188170,3.921052632
188171,3.488636364
188172,4.1
188173,3.788732394
188174,4.25
188175,2.759259259
188176,3.7
188177,3.995412844
188178,4.083333333
188179,3.25
188180,2.558823529
188181,3.681818182
188182,2.333333333
188183,3.704787234
188184,2.833333333
188185,3.583333333
188186,4.1
188187,4
188188,4.125
188189,1.5
188190,3.21875
188191,3.717391304
188192,3.7
188193,3.5
188194,3.4375
188195,3.694444444
188196,3.7
188197,3.152284264
188198,3.825
188199,3.95
188200,3.778350515
188201,3.5
188202,2.6
188203,2.75
188204,4.7
188205,2.45
188206,3.7
188207,3.769230769
188208,4.281512605
188210,3.275510204
188211,3.75
188212,3.68
188213,3.709090909
188214,3.789473684
188215,3.955645161
188216,2.75
188217,4.571428571
188218,3.584210526
188219,3.08411215
188220,4.222222222
188221,3.892857143
188222,3.5
188223,3.633093525
188224,4.321428571
188225,3.25
188226,4.541666667
188227,4.25
188228,3
188229,3.692913386
188230,3.608108108
188231,3.6
188232,2.75
188233,3.731707317
188234,4.058823529
188236,4.5
188237,4.396226415
188238,4
188239,2.930232558
188240,3.923076923
188241,5
188242,3.8
188243,4.041666667
188244,2.791666667
188245,3.777777778
188246,3.488372093
188247,3.513888889
188248,3.440329218
188249,3.820754717
188250,2.666666667
188251,3.833333333
188252,2.666666667
188253,2.842105263
188254,4.125
188255,3.796875
188256,3.24
188257,3.75
188258,4.222222222
188259,3.9
188260,4
188261,4.475
188262,2.857142857
188263,3.774193548
188264,3.95
188265,3.25
188266,3.066666667
188267,3
188268,3.7
188269,3.977272727
188270,3.5
188271,3.846153846
188272,3.541666667
188273,3.473684211
188274,3.7
188275,4
188276,4
188277,4.444444444
188278,2.541666667
188280,3.961538462
188281,3.333333333
188282,3.431818182
188283,2.5
188284,3.791666667
188285,3.3
188286,3.875
188287,3.930555556
188288,3.488095238
188289,3.71875
188290,5
188291,4.25
188292,4.3
188293,3.4375
188294,2
188295,3.65
188296,3.552112676
188297,4.142857143
188298,3.507692308
188299,3.395910781
188300,4.444444444
188301,3.136363636
188302,4.363636364
188303,2.928571429
188304,3.716129032
188305,2.95
188306,3.588235294
188307,3.454545455
188308,3.642857143
188309,3.916666667
188310,3.717391304
188311,3.4375
188312,3.6
188313,3.717647059
188314,3.148854962
188315,4.115384615
188316,4.035714286
188317,4.083333333
188318,3.872282609
188319,3.62
188320,3.5
188321,3.303921569
188322,4.045454545
188323,3.379746835
188324,3.857142857
188325,3.690184049
188326,3.534246575
188327,3.950617284
188328,2.833333333
188329,2.625
188330,3.701492537
188331,3.323943662
188332,3.566666667
188333,3.253717472
188334,4.116161616
188335,3.75
188336,3.916666667
188337,4.394736842
188338,3.8125
188339,5
188340,2.75
188341,5
188342,3
188343,3.1875
188344,3.333333333
188345,2.5
188346,3
188347,2.333333333
188348,3.571428571
188349,5
188350,3.791666667
188351,3.915384615
188352,3.050595238
188353,4.722222222
188354,4
188355,3.05
188356,2.666666667
188357,3.4
188358,4
188359,4
188360,3.646118721
188361,3.2
188362,4.473684211
188363,2.375
188364,2
188365,3.833333333
188366,3.428571429
188367,3.660714286
188368,3.746031746
188369,3.428571429
188370,3.155555556
188371,3.714285714
188372,3
188373,3.375
188374,3.619047619
188375,3.448275862
188376,4
188377,3.783333333
188378,3.6875
188379,3
188380,3.738095238
188381,3.136363636
188382,3.1
188383,3.75
188384,3.5
188385,3.886363636
188386,3.71875
188387,4.416666667
188388,3.857142857
188389,2.714285714
188390,2.791836735
188391,2.610754414
188392,4.1
188393,3.928571429
188394,3.642857143
188395,3.618421053
188396,3.5
188397,5
188398,3.759562842
188399,4.074074074
188400,3.833333333
188401,2.866666667
188402,3.846889952
188403,3.5
188404,4
188405,3
188406,3.372137405
188407,3.529656608
188408,2
188409,3.7
188410,2.666666667
188411,4.25
188412,3.794117647
188413,3.744318182
188414,3.470588235
188415,5
188416,2.636363636
188417,4.556818182
188418,3.944444444
188419,3.966666667
188420,3.928571429
188421,3.823529412
188422,2.846153846
188423,3.111111111
188424,4.414634146
188425,2.888888889
188426,4.117647059
188427,4.2
188428,4.078947368
188429,3
188430,4.125
188431,3.764705882
188432,3.833333333
188433,2.489451477
188434,5
188435,4.068965517
188436,3.6
188437,3.930555556
188438,3.264705882
188439,2
188440,3
188441,3.65625
188442,3.368421053
188443,3.75
188444,3.111111111
188445,3.916666667
188446,3.4375
188447,3.5
188448,3.666666667
188449,3.846153846
188450,3.626168224
188451,4.2
188452,3.65625
188453,3.325581395
188454,1.25
188455,3.651515152
188456,3.909090909
188457,3.162393162
188458,2.857142857
188459,3.895348837
188460,4.0625
188461,3.968253968
188462,4.166666667
188463,3.574074074
188464,5
188465,4.273972603
188466,3.115384615
188467,3
188468,3.524350649
188469,3.857142857
188470,4.204545455
188471,2.053169734
188472,3.37704918
188473,4.166666667
188474,3.875
188475,3.489594173
188476,3.797101449
188477,3.5
188478,3.32
188479,3.111111111
188480,3.177083333
188481,5
188482,3.5
188483,3.923913043
188484,3.714285714
188485,3.626373626
188486,4.370731707
188487,3.606557377
188488,4.16
188489,3.666666667
188490,4
188491,4.104166667
188492,3.5
188493,3.199300699
188494,3.8125
188495,3.5
188496,4.25
188497,4.055555556
188498,4.166666667
188499,3.695652174
188500,2.614495798
188501,3.890804598
188502,3.25
188503,3.444444444
188504,3.703296703
188505,3.5
188506,2.884615385
188507,3.805
188508,3.4
188509,2.5
188510,3.391304348
188511,3.858974359
188512,4.5
188513,2.833333333
188514,3.931034483
188515,4.111111111
188516,3.595238095
188517,4
188518,3.653846154
188519,4.631578947
188520,4.5
188521,4
188522,3
188523,3.247747748
188524,4
188525,2
188526,4.166666667
188527,2.31372549
188528,3.208333333
188529,3.97826087
188530,3.714285714
188531,3.55
188532,5
188533,3.824829932
188534,3.9
188535,3.833333333
188536,3.833333333
188537,3.333333333
188538,2
188539,3.75
188540,3.04526749
188541,3
188542,4.542253521
188543,3.720930233
188544,3.896551724
188545,3.444444444
188546,4.344827586
188547,2.166666667
188548,2.723214286
188549,3.875
188550,3.35
188551,3.333333333
188552,3.590909091
188553,4
188554,3.833333333
188555,3.055555556
188556,3.295918367
188557,2.730769231
188558,3.2
188559,2
188560,3.4375
